[2023-09-19 16:35:18,753 INFO] Epoch: 5, Batch_index:3,  Loss: 0.01298,   Acc: 100.000%
[2023-09-19 16:35:18,847 INFO] Epoch: 5, Batch_index:4,  Loss: 0.01667,   Acc: 100.000%
[2023-09-19 16:35:18,939 INFO] Epoch: 5, Batch_index:5,  Loss: 0.03439,   Acc: 100.000%
[2023-09-19 16:35:19,028 INFO] Epoch: 5, Batch_index:6,  Loss: 0.03372,   Acc: 100.000%
[2023-09-19 16:35:19,153 INFO] Epoch: 5, Batch_index:7,  Loss: 0.03115,   Acc: 100.000%
[2023-09-19 16:35:19,251 INFO] Epoch: 5, Batch_index:8,  Loss: 0.02882,   Acc: 100.000%
[2023-09-19 16:35:19,338 INFO] Epoch: 5, Batch_index:9,  Loss: 0.01261,   Acc: 100.000%
[2023-09-19 16:35:19,361 INFO] Epoch: 5, Batch_index:10,  Loss: 0.02037,   Acc: 100.000%
[2023-09-19 16:35:19,453 INFO] Epoch: 5, Batch_index:11,  Loss: 0.03014,   Acc: 100.000%
[2023-09-19 16:35:19,545 INFO] Epoch: 5, Batch_index:12,  Loss: 0.02096,   Acc: 100.000%
[2023-09-19 16:35:19,634 INFO] Epoch: 5, Batch_index:13,  Loss: 0.01601,   Acc: 100.000%
